Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,ArrayExpress-SPECIES
ERR303392,200,4345491800,PRJEB1254,SAMEA1920098,ERX276733,Illumina HiSeq 2000,6813830,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR303393,200,5061144000,PRJEB1254,SAMEA1920092,ERX276734,Illumina HiSeq 2000,6813829,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR303394,200,4839077200,PRJEB1254,SAMEA1920090,ERX276735,Illumina HiSeq 2000,6813841,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR303395,200,4698824400,PRJEB1254,SAMEA1920091,ERX276736,Illumina HiSeq 2000,6813853,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR303396,200,5035431200,PRJEB1254,SAMEA1920093,ERX276737,Illumina HiSeq 2000,6813865,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR303397,200,4757119400,PRJEB1254,SAMEA1920094,ERX276738,Illumina HiSeq 2000,6813877,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR303398,200,3902708000,PRJEB1254,SAMEA1920095,ERX276739,Illumina HiSeq 2000,6813794,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR303399,200,4362994800,PRJEB1254,SAMEA1920096,ERX276740,Illumina HiSeq 2000,6813806,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR303400,200,4813172600,PRJEB1254,SAMEA1920097,ERX276741,Illumina HiSeq 2000,6813818,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR303401,200,4337684600,PRJEB1254,SAMEA1920098,ERX276742,Illumina HiSeq 2000,6813830,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR303402,200,5043877800,PRJEB1254,SAMEA1920092,ERX276743,Illumina HiSeq 2000,6813829,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR303403,200,4823542600,PRJEB1254,SAMEA1920090,ERX276744,Illumina HiSeq 2000,6813841,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR303404,200,4679573800,PRJEB1254,SAMEA1920091,ERX276745,Illumina HiSeq 2000,6813853,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR303405,200,5021676800,PRJEB1254,SAMEA1920093,ERX276746,Illumina HiSeq 2000,6813865,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR303406,200,4740194800,PRJEB1254,SAMEA1920094,ERX276747,Illumina HiSeq 2000,6813877,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR303407,200,3874798800,PRJEB1254,SAMEA1920095,ERX276748,Illumina HiSeq 2000,6813794,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR303408,200,4342860200,PRJEB1254,SAMEA1920096,ERX276749,Illumina HiSeq 2000,6813806,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR303409,200,4796689200,PRJEB1254,SAMEA1920097,ERX276750,Illumina HiSeq 2000,6813818,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR303410,200,4326298600,PRJEB1254,SAMEA1920098,ERX276751,Illumina HiSeq 2000,6813830,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR702226,250,5344811500,PRJEB1254,SAMEA2661377,ERX646489,Illumina HiSeq 2000,11649664,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702228,250,3883152750,PRJEB1254,SAMEA2661379,ERX646491,Illumina HiSeq 2000,11649688,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702230,250,5651333750,PRJEB1254,SAMEA2661392,ERX646493,Illumina HiSeq 2000,11649712,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702233,250,10304966250,PRJEB1254,SAMEA2661395,ERX646496,Illumina HiSeq 2000,11649653,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702236,250,7110495250,PRJEB1254,SAMEA2661398,ERX646499,Illumina HiSeq 2000,11649689,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702237,250,6734282000,PRJEB1254,SAMEA2661399,ERX646500,Illumina HiSeq 2000,11649701,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702240,250,6347077000,PRJEB1254,SAMEA2661403,ERX646503,Illumina HiSeq 2000,11649654,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702242,250,6744560750,PRJEB1254,SAMEA2661405,ERX646505,Illumina HiSeq 2000,11649678,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702244,250,6657078000,PRJEB1254,SAMEA2661407,ERX646507,Illumina HiSeq 2000,11649702,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702248,250,7036254750,PRJEB1254,SAMEA2661411,ERX646511,Illumina HiSeq 2000,11649655,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702249,250,7159612250,PRJEB1254,SAMEA2661412,ERX646512,Illumina HiSeq 2000,11649667,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702250,250,7238567000,PRJEB1254,SAMEA2661413,ERX646513,Illumina HiSeq 2000,11649679,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702253,250,7640827500,PRJEB1254,SAMEA2661417,ERX646516,Illumina HiSeq 2000,11649727,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702255,250,6040195000,PRJEB1254,SAMEA2661419,ERX646518,Illumina HiSeq 2000,11649656,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702256,250,6022771500,PRJEB1254,SAMEA2661420,ERX646519,Illumina HiSeq 2000,11649668,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702257,250,6444181250,PRJEB1254,SAMEA2661421,ERX646520,Illumina HiSeq 2000,11649680,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702259,250,7305456250,PRJEB1254,SAMEA2661423,ERX646522,Illumina HiSeq 2000,11649704,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702261,250,7600137000,PRJEB1254,SAMEA2661425,ERX646524,Illumina HiSeq 2000,11649728,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702263,250,6348555500,PRJEB1254,SAMEA2661427,ERX646526,Illumina HiSeq 2000,11649657,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702264,250,6192160000,PRJEB1254,SAMEA2661428,ERX646527,Illumina HiSeq 2000,11649669,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702266,250,6111460000,PRJEB1254,SAMEA2661430,ERX646529,Illumina HiSeq 2000,11649693,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702269,250,7020550750,PRJEB1254,SAMEA2661433,ERX646532,Illumina HiSeq 2000,11649729,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702270,250,6280037750,PRJEB1254,SAMEA2661434,ERX646533,Illumina HiSeq 2000,11649646,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702275,250,6949119000,PRJEB1254,SAMEA2661439,ERX646538,Illumina HiSeq 2000,11649706,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702277,250,7162372750,PRJEB1254,SAMEA2661441,ERX646540,Illumina HiSeq 2000,11649730,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702278,250,6150829250,PRJEB1254,SAMEA2661442,ERX646541,Illumina HiSeq 2000,11649647,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702280,250,6075722750,PRJEB1254,SAMEA2661444,ERX646543,Illumina HiSeq 2000,11649671,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702282,250,5933454500,PRJEB1254,SAMEA2661446,ERX646545,Illumina HiSeq 2000,11649695,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702284,250,7190893250,PRJEB1254,SAMEA2661448,ERX646547,Illumina HiSeq 2000,11649719,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702287,250,8319216500,PRJEB1254,SAMEA2661451,ERX646550,Illumina HiSeq 2000,11649660,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702288,250,6534897500,PRJEB1254,SAMEA2661216,ERX646551,Illumina HiSeq 2000,11649543,PAIRED,RANDOM,GENOMIC,Mylochromis anaphyrmus,ILLUMINA,ERP002088,Mylochromis anaphyrmus
ERR702289,250,6784666500,PRJEB1254,SAMEA2661217,ERX646552,Illumina HiSeq 2000,11649555,PAIRED,RANDOM,GENOMIC,Mylochromis anaphyrmus,ILLUMINA,ERP002088,Mylochromis anaphyrmus
ERR702291,250,6370011000,PRJEB1254,SAMEA2661219,ERX646554,Illumina HiSeq 2000,11649579,PAIRED,RANDOM,GENOMIC,Mylochromis anaphyrmus,ILLUMINA,ERP002088,Mylochromis anaphyrmus
ERR702293,250,6762441000,PRJEB1254,SAMEA2661224,ERX646556,Illumina HiSeq 2000,11649603,PAIRED,RANDOM,GENOMIC,Copadichromis virginalis,ILLUMINA,ERP002088,Copadichromis virginalis
ERR702295,250,6613870000,PRJEB1254,SAMEA2661226,ERX646558,Illumina HiSeq 2000,11649627,PAIRED,RANDOM,GENOMIC,Copadichromis virginalis,ILLUMINA,ERP002088,Copadichromis virginalis
ERR702298,250,5896458250,PRJEB1254,SAMEA2661231,ERX646561,Illumina HiSeq 2000,11649568,PAIRED,RANDOM,GENOMIC,Ctenopharynx intermedius,ILLUMINA,ERP002088,Ctenopharynx intermedius
ERR702300,250,6186183250,PRJEB1254,SAMEA2661233,ERX646563,Illumina HiSeq 2000,11649592,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP002088,Trematocranus placodon
ERR702302,250,6059166250,PRJEB1254,SAMEA2661235,ERX646565,Illumina HiSeq 2000,11649616,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP002088,Trematocranus placodon
ERR702304,250,6006174500,PRJEB1254,SAMEA2661243,ERX646567,Illumina HiSeq 2000,11649545,PAIRED,RANDOM,GENOMIC,Placidochromis cf. subocularis MRI-2005,ILLUMINA,ERP002088,Placidochromis subocularis
ERR702306,250,6180723500,PRJEB1254,SAMEA2661245,ERX646569,Illumina HiSeq 2000,11649569,PAIRED,RANDOM,GENOMIC,Placidochromis cf. subocularis MRI-2005,ILLUMINA,ERP002088,Placidochromis subocularis
ERR702309,250,6227755250,PRJEB1254,SAMEA2661263,ERX646572,Illumina HiSeq 2000,11649605,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP002088,Fossorochromis rostratus
ERR702224,250,6682442750,PRJEB1254,SAMEA2661375,ERX646487,Illumina HiSeq 2000,11649640,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702225,250,6518780000,PRJEB1254,SAMEA2661376,ERX646488,Illumina HiSeq 2000,11649652,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702227,250,4858799500,PRJEB1254,SAMEA2661378,ERX646490,Illumina HiSeq 2000,11649676,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702229,250,3722807000,PRJEB1254,SAMEA2661380,ERX646492,Illumina HiSeq 2000,11649700,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702231,250,5290002750,PRJEB1254,SAMEA2661393,ERX646494,Illumina HiSeq 2000,11649724,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702232,250,9877636500,PRJEB1254,SAMEA2661394,ERX646495,Illumina HiSeq 2000,11649641,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702234,250,10246159500,PRJEB1254,SAMEA2661396,ERX646497,Illumina HiSeq 2000,11649665,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702235,250,12261652750,PRJEB1254,SAMEA2661397,ERX646498,Illumina HiSeq 2000,11649677,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702238,250,6804426750,PRJEB1254,SAMEA2661400,ERX646501,Illumina HiSeq 2000,11649713,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702239,250,6104680000,PRJEB1254,SAMEA2661402,ERX646502,Illumina HiSeq 2000,11649642,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702241,250,6187696000,PRJEB1254,SAMEA2661404,ERX646504,Illumina HiSeq 2000,11649666,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702243,250,6728973000,PRJEB1254,SAMEA2661406,ERX646506,Illumina HiSeq 2000,11649690,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702245,250,7475128750,PRJEB1254,SAMEA2661408,ERX646508,Illumina HiSeq 2000,11649714,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702246,250,7538367500,PRJEB1254,SAMEA2661409,ERX646509,Illumina HiSeq 2000,11649726,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702247,250,6336515500,PRJEB1254,SAMEA2661410,ERX646510,Illumina HiSeq 2000,11649643,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702251,250,7042652500,PRJEB1254,SAMEA2661414,ERX646514,Illumina HiSeq 2000,11649691,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko small yellow'
ERR702252,250,7894648250,PRJEB1254,SAMEA2661415,ERX646515,Illumina HiSeq 2000,11649703,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702254,250,6247090750,PRJEB1254,SAMEA2661418,ERX646517,Illumina HiSeq 2000,11649644,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702258,250,7113535000,PRJEB1254,SAMEA2661422,ERX646521,Illumina HiSeq 2000,11649692,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702260,250,7609358250,PRJEB1254,SAMEA2661424,ERX646523,Illumina HiSeq 2000,11649716,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702262,250,6415964500,PRJEB1254,SAMEA2661426,ERX646525,Illumina HiSeq 2000,11649645,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702265,250,6322818250,PRJEB1254,SAMEA2661429,ERX646528,Illumina HiSeq 2000,11649681,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba blue'
ERR702267,250,6391972000,PRJEB1254,SAMEA2661431,ERX646530,Illumina HiSeq 2000,11649705,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702268,250,7049157250,PRJEB1254,SAMEA2661432,ERX646531,Illumina HiSeq 2000,11649717,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702271,250,6118043000,PRJEB1254,SAMEA2661435,ERX646534,Illumina HiSeq 2000,11649658,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702272,250,5910621500,PRJEB1254,SAMEA2661436,ERX646535,Illumina HiSeq 2000,11649670,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702273,250,6118331750,PRJEB1254,SAMEA2661437,ERX646536,Illumina HiSeq 2000,11649682,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702274,250,6272276750,PRJEB1254,SAMEA2661438,ERX646537,Illumina HiSeq 2000,11649694,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702276,250,6717159500,PRJEB1254,SAMEA2661440,ERX646539,Illumina HiSeq 2000,11649718,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702279,250,6126341250,PRJEB1254,SAMEA2661443,ERX646542,Illumina HiSeq 2000,11649659,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702281,250,6277025750,PRJEB1254,SAMEA2661445,ERX646544,Illumina HiSeq 2000,11649683,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Itamba yellow'
ERR702283,250,6720271500,PRJEB1254,SAMEA2661447,ERX646546,Illumina HiSeq 2000,11649707,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702285,250,7431693500,PRJEB1254,SAMEA2661449,ERX646548,Illumina HiSeq 2000,11649731,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702286,250,8022281500,PRJEB1254,SAMEA2661450,ERX646549,Illumina HiSeq 2000,11649648,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR702290,250,6944966250,PRJEB1254,SAMEA2661218,ERX646553,Illumina HiSeq 2000,11649567,PAIRED,RANDOM,GENOMIC,Mylochromis anaphyrmus,ILLUMINA,ERP002088,Mylochromis anaphyrmus
ERR702292,250,7041050250,PRJEB1254,SAMEA2661223,ERX646555,Illumina HiSeq 2000,11649591,PAIRED,RANDOM,GENOMIC,Copadichromis virginalis,ILLUMINA,ERP002088,Copadichromis virginalis
ERR702294,250,7128577000,PRJEB1254,SAMEA2661225,ERX646557,Illumina HiSeq 2000,11649615,PAIRED,RANDOM,GENOMIC,Copadichromis virginalis,ILLUMINA,ERP002088,Copadichromis virginalis
ERR702296,250,5996378000,PRJEB1254,SAMEA2661228,ERX646559,Illumina HiSeq 2000,11649544,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP002088,Chilotilapia rhoadesii
ERR702297,250,5618053750,PRJEB1254,SAMEA2661229,ERX646560,Illumina HiSeq 2000,11649556,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP002088,Chilotilapia rhoadesii
ERR702299,250,5733151000,PRJEB1254,SAMEA2661232,ERX646562,Illumina HiSeq 2000,11649580,PAIRED,RANDOM,GENOMIC,Ctenopharynx intermedius,ILLUMINA,ERP002088,Ctenopharynx intermedius
ERR702301,250,6142914750,PRJEB1254,SAMEA2661234,ERX646564,Illumina HiSeq 2000,11649604,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP002088,Trematocranus placodon
ERR702303,250,6393023250,PRJEB1254,SAMEA2661236,ERX646566,Illumina HiSeq 2000,11649628,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP002088,Trematocranus placodon
ERR702305,250,5940851250,PRJEB1254,SAMEA2661244,ERX646568,Illumina HiSeq 2000,11649557,PAIRED,RANDOM,GENOMIC,Placidochromis cf. subocularis MRI-2005,ILLUMINA,ERP002088,Placidochromis subocularis
ERR702307,250,6218502250,PRJEB1254,SAMEA2661246,ERX646570,Illumina HiSeq 2000,11649581,PAIRED,RANDOM,GENOMIC,Placidochromis cf. subocularis MRI-2005,ILLUMINA,ERP002088,Placidochromis subocularis
ERR702308,250,6315195750,PRJEB1254,SAMEA2661250,ERX646571,Illumina HiSeq 2000,11649593,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP002088,Chilotilapia rhoadesii
ERR271651,200,5251306000,PRJEB1254,SAMEA1877429,ERX245878,Illumina HiSeq 2000,6526386,PAIRED,RANDOM,GENOMIC,Alticorpus,ILLUMINA,ERP002088,Alticorpus macrocleithrum
ERR271652,200,6931419000,PRJEB1254,SAMEA1877480,ERX245879,Illumina HiSeq 2000,6526398,PAIRED,RANDOM,GENOMIC,Placidochromis milomo,ILLUMINA,ERP002088,Placidochromis milomo
ERR271655,200,4945540800,PRJEB1254,SAMEA1877499,ERX245882,Illumina HiSeq 2000,6526434,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR271656,200,5095431600,PRJEB1254,SAMEA1877451,ERX245883,Illumina HiSeq 2000,6526446,PAIRED,RANDOM,GENOMIC,Placidochromis johnstoni,ILLUMINA,ERP002088,Placidochromis johnstoni
ERR271657,200,5217907200,PRJEB1254,SAMEA1877411,ERX245884,Illumina HiSeq 2000,6526458,PAIRED,RANDOM,GENOMIC,Nimbochromis linni,ILLUMINA,ERP002088,Nimbochromis linni
ERR271659,200,5238169200,PRJEB1254,SAMEA1877429,ERX245886,Illumina HiSeq 2000,6526386,PAIRED,RANDOM,GENOMIC,Alticorpus,ILLUMINA,ERP002088,Alticorpus macrocleithrum
ERR271661,200,4925765800,PRJEB1254,SAMEA1877409,ERX245888,Illumina HiSeq 2000,6526410,PAIRED,RANDOM,GENOMIC,Placidochromis electra,ILLUMINA,ERP002088,Placidochromis electra
ERR271665,200,5206288000,PRJEB1254,SAMEA1877411,ERX245892,Illumina HiSeq 2000,6526458,PAIRED,RANDOM,GENOMIC,Nimbochromis linni,ILLUMINA,ERP002088,Nimbochromis linni
ERR271667,200,7820320400,PRJEB1254,SAMEA1877489,ERX245894,Illumina HiSeq 2000,6526387,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti maisoni
ERR271668,200,5171862200,PRJEB1254,SAMEA1877440,ERX245895,Illumina HiSeq 2000,6526399,PAIRED,RANDOM,GENOMIC,Aulonocara,ILLUMINA,ERP002088,Aulonocara steveni
ERR271669,200,3910286800,PRJEB1254,SAMEA1877402,ERX245896,Illumina HiSeq 2000,6526411,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia Massoko Yellow Calliptera
ERR271670,200,6084737200,PRJEB1254,SAMEA1877507,ERX245897,Illumina HiSeq 2000,6526423,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia Massoko Yellow Calliptera
ERR271671,200,3235648800,PRJEB1254,SAMEA1877417,ERX245898,Illumina HiSeq 2000,6526435,PAIRED,RANDOM,GENOMIC,Lethrinops albus,ILLUMINA,ERP002088,Lethrinops albus
ERR271672,200,5216915000,PRJEB1254,SAMEA1877503,ERX245899,Illumina HiSeq 2000,6526447,PAIRED,RANDOM,GENOMIC,Otopharynx,ILLUMINA,ERP002088,Otopharynx tetrastigma
ERR271675,200,7897473400,PRJEB1254,SAMEA1877489,ERX245902,Illumina HiSeq 2000,6526387,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti maisoni
ERR271676,200,5210611000,PRJEB1254,SAMEA1877440,ERX245903,Illumina HiSeq 2000,6526399,PAIRED,RANDOM,GENOMIC,Aulonocara,ILLUMINA,ERP002088,Aulonocara steveni
ERR271677,200,3936087200,PRJEB1254,SAMEA1877402,ERX245904,Illumina HiSeq 2000,6526411,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia Massoko Yellow Calliptera
ERR271678,200,6131172800,PRJEB1254,SAMEA1877507,ERX245905,Illumina HiSeq 2000,6526423,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia Massoko Yellow Calliptera
ERR271681,200,6174851600,PRJEB1254,SAMEA1877455,ERX245908,Illumina HiSeq 2000,6526459,PAIRED,RANDOM,GENOMIC,Lethrinops auritus,ILLUMINA,ERP002088,Lethrinops auritus
ERR271653,200,4940538000,PRJEB1254,SAMEA1877409,ERX245880,Illumina HiSeq 2000,6526410,PAIRED,RANDOM,GENOMIC,Placidochromis electra,ILLUMINA,ERP002088,Placidochromis electra
